user_id,month,jar,percent,income,spending_percent
87,11,LTSS,20,11400000,88.1
87,11,PLAY,10,11400000,129.9
87,11,DREAM,5,11400000,96.8
87,11,EMERGENCY,5,11400000,112.4
87,11,GIVE,5,11400000,129.1
87,12,NEC,45,11400000,120.6
87,12,FFA,5,11400000,71.8
87,12,EDU,5,11400000,108.9
87,12,LTSS,20,11400000,117.0
87,12,PLAY,10,11400000,117.8
87,12,DREAM,5,11400000,77.7
87,12,EMERGENCY,5,11400000,86.9
87,12,GIVE,5,11400000,119.9
88,1,NEC,45,7900000,84.8
88,1,FFA,5,7900000,94.0
88,1,EDU,10,7900000,131.5
88,1,LTSS,10,7900000,99.0
88,1,PLAY,15,7900000,85.5
88,1,DREAM,5,7900000,82.4
88,1,EMERGENCY,5,7900000,106.7
88,1,FAMILY,5,7900000,73.3
88,2,NEC,45,7900000,95.1
88,2,FFA,5,7900000,106.7
88,2,EDU,10,7900000,126.0
88,2,LTSS,10,7900000,113.4
88,2,PLAY,15,7900000,85.7
88,2,DREAM,5,7900000,123.6
88,2,EMERGENCY,5,7900000,94.0
88,2,FAMILY,5,7900000,75.3
88,3,NEC,45,7900000,96.6
88,3,FFA,5,7900000,128.8
88,3,EDU,10,7900000,103.3
88,3,LTSS,10,7900000,100.3
88,3,PLAY,15,7900000,132.7
88,3,DREAM,5,7900000,71.4
88,3,EMERGENCY,5,7900000,74.3
88,3,FAMILY,5,7900000,67.7
88,4,NEC,45,7900000,107.5
88,4,FFA,5,7900000,103.3
88,4,EDU,10,7900000,130.9
88,4,LTSS,10,7900000,104.9
88,4,PLAY,15,7900000,91.9
88,4,DREAM,5,7900000,100.0
88,4,EMERGENCY,5,7900000,102.4
88,4,FAMILY,5,7900000,66.6
88,5,NEC,50,7900000,154.2
88,5,FFA,20,7900000,110.4
88,5,EDU,5,7900000,104.2
88,5,LTSS,5,7900000,112.3
88,5,PLAY,5,7900000,114.2
88,5,DREAM,5,7900000,97.2
88,5,EMERGENCY,5,7900000,87.4
88,5,FAMILY,5,7900000,112.0
88,6,NEC,50,7900000,107.7
88,6,FFA,20,7900000,83.8
88,6,EDU,5,7900000,128.4
88,6,LTSS,5,7900000,105.9
88,6,PLAY,5,7900000,114.6
88,6,DREAM,5,7900000,127.8
88,6,EMERGENCY,5,7900000,100.4
88,6,FAMILY,5,7900000,106.3
88,7,NEC,50,7900000,116.2
88,7,FFA,20,7900000,85.5
88,7,EDU,5,7900000,101.1
88,7,LTSS,5,7900000,102.5
88,7,PLAY,5,7900000,80.9
88,7,DREAM,5,7900000,146.4
88,7,EMERGENCY,5,7900000,71.9
88,7,FAMILY,5,7900000,74.0
88,8,NEC,50,7900000,126.3
88,8,FFA,20,7900000,114.3
88,8,EDU,5,7900000,79.5
88,8,LTSS,5,7900000,112.1
88,8,PLAY,5,7900000,129.4
88,8,DREAM,5,7900000,99.4
88,8,EMERGENCY,5,7900000,152.0
88,8,FAMILY,5,7900000,65.5
88,9,NEC,45,7900000,113.9
88,9,FFA,15,7900000,123.3
88,9,EDU,10,7900000,117.8
88,9,LTSS,5,7900000,95.9
88,9,PLAY,10,7900000,94.2
88,9,DREAM,5,7900000,108.9
88,9,HEALTH,5,7900000,116.3
88,9,GIVE,5,7900000,112.0
88,10,NEC,45,7900000,120.8
88,10,FFA,15,7900000,79.6
88,10,EDU,10,7900000,95.4
88,10,LTSS,5,7900000,81.2
88,10,PLAY,10,7900000,92.3
88,10,DREAM,5,7900000,120.3
88,10,HEALTH,5,7900000,102.2
88,10,GIVE,5,7900000,152.1
88,11,NEC,45,7900000,103.9
88,11,FFA,15,7900000,101.2
88,11,EDU,10,7900000,102.1
88,11,LTSS,5,7900000,87.2
88,11,PLAY,10,7900000,98.8
88,11,DREAM,5,7900000,122.6
88,11,HEALTH,5,7900000,102.3
88,11,GIVE,5,7900000,84.1
88,12,NEC,45,7900000,81.5
88,12,FFA,15,7900000,91.0
88,12,EDU,10,7900000,101.5
88,12,LTSS,5,7900000,123.9
88,12,PLAY,10,7900000,73.2
88,12,DREAM,5,7900000,93.6
88,12,HEALTH,5,7900000,102.9
88,12,GIVE,5,7900000,63.3
89,1,NEC,45,5900000,83.3
89,1,FFA,15,5900000,86.4
89,1,EDU,15,5900000,84.1
89,1,LTSS,15,5900000,103.8
89,1,PLAY,10,5900000,96.8
89,2,NEC,45,5900000,88.9
89,2,FFA,15,5900000,108.6
89,2,EDU,15,5900000,134.5
89,2,LTSS,15,5900000,132.8
89,2,PLAY,10,5900000,61.5
89,3,NEC,45,5900000,111.5
89,3,FFA,15,5900000,96.4
89,3,EDU,15,5900000,103.1
89,3,LTSS,15,5900000,92.0
89,3,PLAY,10,5900000,102.4
89,4,NEC,45,5900000,103.0
89,4,FFA,15,5900000,88.4
89,4,EDU,15,5900000,82.1
89,4,LTSS,15,5900000,91.0
89,4,PLAY,10,5900000,104.7
89,5,NEC,55,5900000,112.0
89,5,FFA,20,5900000,117.1
89,5,EDU,5,5900000,90.1
89,5,LTSS,15,5900000,105.7
89,5,PLAY,5,5900000,119.3
89,6,NEC,55,5900000,123.3
89,6,FFA,20,5900000,98.8
89,6,EDU,5,5900000,95.6
89,6,LTSS,15,5900000,103.8
89,6,PLAY,5,5900000,77.0
89,7,NEC,55,5900000,96.1
89,7,FFA,20,5900000,114.9
89,7,EDU,5,5900000,112.8
89,7,LTSS,15,5900000,94.6
89,7,PLAY,5,5900000,104.4
89,8,NEC,55,5900000,83.5
89,8,FFA,20,5900000,114.1
89,8,EDU,5,5900000,98.4
89,8,LTSS,15,5900000,94.5
89,8,PLAY,5,5900000,92.8
89,9,NEC,45,5900000,98.7
89,9,FFA,20,5900000,91.0
89,9,EDU,15,5900000,113.2
89,9,LTSS,15,5900000,92.1
89,9,PLAY,5,5900000,131.9
89,10,NEC,45,5900000,129.3
89,10,FFA,20,5900000,82.2
89,10,EDU,15,5900000,101.4
89,10,LTSS,15,5900000,87.0
89,10,PLAY,5,5900000,93.5
89,11,NEC,45,5900000,140.0
89,11,FFA,20,5900000,93.8
89,11,EDU,15,5900000,107.2
89,11,LTSS,15,5900000,110.8
89,11,PLAY,5,5900000,80.0
89,12,NEC,45,5900000,82.9
89,12,FFA,20,5900000,75.9
89,12,EDU,15,5900000,82.3
89,12,LTSS,15,5900000,43.0
89,12,PLAY,5,5900000,110.9
90,1,NEC,45,6100000,141.1
90,1,FFA,15,6100000,103.0
90,1,EDU,15,6100000,71.7
90,1,LTSS,10,6100000,87.1
90,1,PLAY,15,6100000,90.8
90,2,NEC,45,6100000,79.6
90,2,FFA,15,6100000,117.2
90,2,EDU,15,6100000,116.2
90,2,LTSS,10,6100000,76.9
90,2,PLAY,15,6100000,114.5
90,3,NEC,45,6100000,130.5
90,3,FFA,15,6100000,138.1
90,3,EDU,15,6100000,157.3
90,3,LTSS,10,6100000,82.0
90,3,PLAY,15,6100000,156.5
90,4,NEC,45,6100000,92.9
90,4,FFA,15,6100000,88.2
90,4,EDU,15,6100000,106.5
90,4,LTSS,10,6100000,88.4
90,4,PLAY,15,6100000,108.0
90,5,NEC,55,6100000,73.6
90,5,FFA,20,6100000,95.2
90,5,EDU,5,6100000,125.7
90,5,LTSS,5,6100000,98.9
90,5,PLAY,15,6100000,102.8
90,6,NEC,55,6100000,109.5
90,6,FFA,20,6100000,123.4
90,6,EDU,5,6100000,66.9
90,6,LTSS,5,6100000,111.7
90,6,PLAY,15,6100000,94.6
90,7,NEC,55,6100000,103.3
90,7,FFA,20,6100000,121.2
90,7,EDU,5,6100000,76.1
90,7,LTSS,5,6100000,79.7
90,7,PLAY,15,6100000,61.3
90,8,NEC,55,6100000,89.0
90,8,FFA,20,6100000,126.6
90,8,EDU,5,6100000,97.6
90,8,LTSS,5,6100000,73.2
90,8,PLAY,15,6100000,90.3
90,9,NEC,50,6100000,70.2
90,9,FFA,15,6100000,77.5
90,9,EDU,10,6100000,107.8
90,9,LTSS,20,6100000,76.5
90,9,PLAY,5,6100000,122.3
90,10,NEC,50,6100000,98.6
90,10,FFA,15,6100000,101.7
90,10,EDU,10,6100000,94.4
90,10,LTSS,20,6100000,115.5
90,10,PLAY,5,6100000,115.7
90,11,NEC,50,6100000,106.7
90,11,FFA,15,6100000,111.3
90,11,EDU,10,6100000,95.8
90,11,LTSS,20,6100000,110.8
90,11,PLAY,5,6100000,93.2
90,12,NEC,50,6100000,100.0
90,12,FFA,15,6100000,94.5
90,12,EDU,10,6100000,90.9
90,12,LTSS,20,6100000,86.2
90,12,PLAY,5,6100000,109.4
91,1,NEC,60,10300000,126.2
91,1,FFA,10,10300000,123.4
91,1,EDU,15,10300000,74.9
91,1,LTSS,5,10300000,125.8
91,1,PLAY,5,10300000,93.6
91,1,EMERGENCY,5,10300000,112.0
91,2,NEC,60,10300000,81.9
91,2,FFA,10,10300000,102.8
91,2,EDU,15,10300000,106.3
91,2,LTSS,5,10300000,70.3
91,2,PLAY,5,10300000,112.2
91,2,EMERGENCY,5,10300000,126.9
91,3,NEC,60,10300000,96.5
91,3,FFA,10,10300000,127.2
91,3,EDU,15,10300000,96.2
91,3,LTSS,5,10300000,117.0
91,3,PLAY,5,10300000,55.6
91,3,EMERGENCY,5,10300000,148.4
91,4,NEC,60,10300000,129.9
91,4,FFA,10,10300000,94.3
91,4,EDU,15,10300000,60.6
91,4,LTSS,5,10300000,105.8
91,4,PLAY,5,10300000,71.1
91,4,EMERGENCY,5,10300000,108.9
91,5,NEC,45,10300000,108.2
91,5,FFA,15,10300000,81.2
91,5,EDU,10,10300000,122.4
91,5,LTSS,5,10300000,116.1
91,5,PLAY,10,10300000,119.5
91,5,EMERGENCY,15,10300000,100.2
91,6,NEC,45,10300000,71.7
91,6,FFA,15,10300000,119.6
91,6,EDU,10,10300000,94.6
91,6,LTSS,5,10300000,72.2
91,6,PLAY,10,10300000,127.0
91,6,EMERGENCY,15,10300000,142.0
91,7,NEC,45,10300000,99.2
91,7,FFA,15,10300000,143.2
91,7,EDU,10,10300000,101.8
91,7,LTSS,5,10300000,92.4
91,7,PLAY,10,10300000,87.4
91,7,EMERGENCY,15,10300000,132.7
91,8,NEC,45,10300000,84.4
91,8,FFA,15,10300000,114.7
91,8,EDU,10,10300000,88.8
91,8,LTSS,5,10300000,90.8
91,8,PLAY,10,10300000,120.6
91,8,EMERGENCY,15,10300000,92.4
91,9,NEC,50,10300000,91.9
91,9,FFA,10,10300000,122.7
91,9,EDU,5,10300000,131.9
91,9,LTSS,10,10300000,112.9
91,9,PLAY,15,10300000,86.9
91,9,EMERGENCY,10,10300000,89.8
91,10,NEC,50,10300000,101.6
91,10,FFA,10,10300000,106.4
91,10,EDU,5,10300000,80.2
91,10,LTSS,10,10300000,114.5
91,10,PLAY,15,10300000,101.7
91,10,EMERGENCY,10,10300000,65.7
91,11,NEC,50,10300000,81.4
91,11,FFA,10,10300000,89.9
91,11,EDU,5,10300000,98.5
91,11,LTSS,10,10300000,137.8
91,11,PLAY,15,10300000,104.8
91,11,EMERGENCY,10,10300000,83.2
91,12,NEC,50,10300000,104.4
91,12,FFA,10,10300000,93.0
91,12,EDU,5,10300000,106.5
91,12,LTSS,10,10300000,111.6
91,12,PLAY,15,10300000,124.2
91,12,EMERGENCY,10,10300000,99.5
92,1,NEC,45,19100000,132.8
92,1,FFA,5,19100000,118.2
92,1,EDU,10,19100000,85.9
92,1,LTSS,5,19100000,144.2
92,1,PLAY,10,19100000,106.5
92,1,HEALTH,5,19100000,83.3
92,1,EMERGENCY,5,19100000,133.1
92,1,FAMILY,5,19100000,141.6
92,1,DREAM,5,19100000,99.3
92,1,GIVE,5,19100000,89.9
92,2,NEC,45,19100000,96.6
92,2,FFA,5,19100000,114.3
92,2,EDU,10,19100000,125.6
92,2,LTSS,5,19100000,111.4
92,2,PLAY,10,19100000,102.0
92,2,HEALTH,5,19100000,130.0
92,2,EMERGENCY,5,19100000,93.7
92,2,FAMILY,5,19100000,120.6
92,2,DREAM,5,19100000,94.2
92,2,GIVE,5,19100000,108.6
92,3,NEC,45,19100000,97.7
92,3,FFA,5,19100000,98.9
92,3,EDU,10,19100000,92.5
92,3,LTSS,5,19100000,126.9
92,3,PLAY,10,19100000,85.3
92,3,HEALTH,5,19100000,85.2
92,3,EMERGENCY,5,19100000,142.4
92,3,FAMILY,5,19100000,119.6
92,3,DREAM,5,19100000,52.3
92,3,GIVE,5,19100000,88.7
92,4,NEC,45,19100000,63.8
92,4,FFA,5,19100000,81.0
92,4,EDU,10,19100000,37.2
92,4,LTSS,5,19100000,97.3
92,4,PLAY,10,19100000,77.2
92,4,HEALTH,5,19100000,101.2
92,4,EMERGENCY,5,19100000,67.5
92,4,FAMILY,5,19100000,101.7
92,4,DREAM,5,19100000,91.7
92,4,GIVE,5,19100000,130.0
92,5,NEC,45,19100000,128.2
92,5,FFA,5,19100000,115.7
92,5,EDU,5,19100000,93.5
92,5,LTSS,10,19100000,139.7
92,5,PLAY,5,19100000,68.9
92,5,HEALTH,5,19100000,71.9
92,5,EMERGENCY,10,19100000,98.3
92,5,FAMILY,5,19100000,145.1
92,5,DREAM,5,19100000,96.0
92,5,GIVE,5,19100000,96.3
92,6,NEC,45,19100000,71.2
92,6,FFA,5,19100000,118.9
92,6,EDU,5,19100000,119.1
92,6,LTSS,10,19100000,115.8
92,6,PLAY,5,19100000,87.4
92,6,HEALTH,5,19100000,85.9
92,6,EMERGENCY,10,19100000,74.1
92,6,FAMILY,5,19100000,101.7
92,6,DREAM,5,19100000,78.4
92,6,GIVE,5,19100000,76.5
92,7,NEC,45,19100000,91.5
92,7,FFA,5,19100000,90.2
92,7,EDU,5,19100000,89.2
92,7,LTSS,10,19100000,109.3
92,7,PLAY,5,19100000,101.6
92,7,HEALTH,5,19100000,94.2
92,7,EMERGENCY,10,19100000,103.7
92,7,FAMILY,5,19100000,80.2
92,7,DREAM,5,19100000,102.1
92,7,GIVE,5,19100000,103.0
92,8,NEC,45,19100000,69.9
92,8,FFA,5,19100000,119.9
92,8,EDU,5,19100000,82.4
92,8,LTSS,10,19100000,101.8
92,8,PLAY,5,19100000,123.3
92,8,HEALTH,5,19100000,118.5
92,8,EMERGENCY,10,19100000,100.7
92,8,FAMILY,5,19100000,92.8
92,8,DREAM,5,19100000,119.0
92,8,GIVE,5,19100000,113.5
92,9,NEC,45,19100000,87.6
92,9,FFA,5,19100000,84.1
92,9,EDU,5,19100000,58.6
92,9,LTSS,15,19100000,103.1
92,9,PLAY,5,19100000,98.3
92,9,HEALTH,5,19100000,122.7
92,9,EMERGENCY,5,19100000,107.2
92,9,FAMILY,5,19100000,126.7
92,9,DREAM,5,19100000,86.1
92,9,GIVE,5,19100000,122.8
92,10,NEC,45,19100000,89.4
92,10,FFA,5,19100000,115.6
92,10,EDU,5,19100000,70.8
92,10,LTSS,15,19100000,104.7
92,10,PLAY,5,19100000,60.3
92,10,HEALTH,5,19100000,94.7
92,10,EMERGENCY,5,19100000,108.8
92,10,FAMILY,5,19100000,89.6
92,10,DREAM,5,19100000,79.0
92,10,GIVE,5,19100000,116.9
92,11,NEC,45,19100000,97.9
92,11,FFA,5,19100000,90.2
92,11,EDU,5,19100000,100.8
92,11,LTSS,15,19100000,152.7
92,11,PLAY,5,19100000,123.1
92,11,HEALTH,5,19100000,123.3
92,11,EMERGENCY,5,19100000,108.7
92,11,FAMILY,5,19100000,103.3
92,11,DREAM,5,19100000,52.1
92,11,GIVE,5,19100000,86.4
92,12,NEC,45,19100000,90.4
92,12,FFA,5,19100000,62.5
92,12,EDU,5,19100000,76.9
92,12,LTSS,15,19100000,60.4
92,12,PLAY,5,19100000,99.2
92,12,HEALTH,5,19100000,116.4
92,12,EMERGENCY,5,19100000,122.1
92,12,FAMILY,5,19100000,108.3
92,12,DREAM,5,19100000,80.7
92,12,GIVE,5,19100000,61.4
93,1,NEC,45,9200000,64.9
93,1,FFA,5,9200000,74.6
93,1,EDU,15,9200000,82.2
93,1,LTSS,5,9200000,96.8
93,1,PLAY,15,9200000,79.7
93,1,DREAM,10,9200000,106.8
93,1,GIVE,5,9200000,95.4
93,2,NEC,45,9200000,100.2
93,2,FFA,5,9200000,122.8
93,2,EDU,15,9200000,76.4
93,2,LTSS,5,9200000,108.4
93,2,PLAY,15,9200000,99.7
93,2,DREAM,10,9200000,93.3
93,2,GIVE,5,9200000,117.7
93,3,NEC,45,9200000,117.6
93,3,FFA,5,9200000,81.1
93,3,EDU,15,9200000,96.4
93,3,LTSS,5,9200000,105.6
93,3,PLAY,15,9200000,94.5
93,3,DREAM,10,9200000,111.7
93,3,GIVE,5,9200000,105.6
93,4,NEC,45,9200000,136.7
93,4,FFA,5,9200000,69.4
93,4,EDU,15,9200000,97.6
93,4,LTSS,5,9200000,81.8
93,4,PLAY,15,9200000,112.1
93,4,DREAM,10,9200000,67.7
93,4,GIVE,5,9200000,106.9
93,5,NEC,45,9200000,87.4
93,5,FFA,15,9200000,85.3
93,5,EDU,10,9200000,71.1
93,5,LTSS,5,9200000,90.7
93,5,PLAY,10,9200000,121.7
93,5,DREAM,5,9200000,99.5
93,5,GIVE,10,9200000,112.6
93,6,NEC,45,9200000,133.3
93,6,FFA,15,9200000,105.3
93,6,EDU,10,9200000,88.8
93,6,LTSS,5,9200000,109.3
93,6,PLAY,10,9200000,89.1
93,6,DREAM,5,9200000,89.9
93,6,GIVE,10,9200000,69.6
93,7,NEC,45,9200000,118.5
93,7,FFA,15,9200000,92.3
93,7,EDU,10,9200000,103.6
93,7,LTSS,5,9200000,79.3
93,7,PLAY,10,9200000,108.7
93,7,DREAM,5,9200000,84.8
93,7,GIVE,10,9200000,97.2
93,8,NEC,45,9200000,117.6
93,8,FFA,15,9200000,115.8
93,8,EDU,10,9200000,99.6
93,8,LTSS,5,9200000,64.6
93,8,PLAY,10,9200000,159.9
93,8,DREAM,5,9200000,134.9
93,8,GIVE,10,9200000,114.5
93,9,NEC,45,9200000,84.9
93,9,FFA,15,9200000,97.7
93,9,EDU,10,9200000,89.1
93,9,LTSS,5,9200000,125.3
93,9,PLAY,15,9200000,105.3
93,9,DREAM,5,9200000,84.3
93,9,GIVE,5,9200000,90.6
93,10,NEC,45,9200000,122.4
93,10,FFA,15,9200000,132.0
93,10,EDU,10,9200000,130.6
93,10,LTSS,5,9200000,115.1
93,10,PLAY,15,9200000,94.9
93,10,DREAM,5,9200000,35.2
93,10,GIVE,5,9200000,105.9
93,11,NEC,45,9200000,100.0
93,11,FFA,15,9200000,102.8
93,11,EDU,10,9200000,101.1
93,11,LTSS,5,9200000,73.5
93,11,PLAY,15,9200000,111.1
93,11,DREAM,5,9200000,112.6
93,11,GIVE,5,9200000,113.6
93,12,NEC,45,9200000,118.9
93,12,FFA,15,9200000,112.1
93,12,EDU,10,9200000,91.8
93,12,LTSS,5,9200000,98.6
93,12,PLAY,15,9200000,101.8
93,12,DREAM,5,9200000,102.2
93,12,GIVE,5,9200000,120.0
94,1,NEC,45,9200000,112.9
94,1,FFA,15,9200000,141.5
94,1,EDU,5,9200000,144.1
94,1,LTSS,15,9200000,101.6
94,1,PLAY,5,9200000,23.3
94,1,GIVE,5,9200000,124.7
94,1,HEALTH,5,9200000,89.2
94,1,FAMILY,5,9200000,84.0
94,2,NEC,45,9200000,92.0
94,2,FFA,15,9200000,91.1
94,2,EDU,5,9200000,112.2
94,2,LTSS,15,9200000,68.8
94,2,PLAY,5,9200000,78.4
94,2,GIVE,5,9200000,106.9
94,2,HEALTH,5,9200000,112.5
94,2,FAMILY,5,9200000,112.8
94,3,NEC,45,9200000,84.3
94,3,FFA,15,9200000,80.4
94,3,EDU,5,9200000,89.9
94,3,LTSS,15,9200000,104.8
94,3,PLAY,5,9200000,129.7
94,3,GIVE,5,9200000,59.1
94,3,HEALTH,5,9200000,95.6
94,3,FAMILY,5,9200000,73.3
94,4,NEC,45,9200000,67.0
94,4,FFA,15,9200000,119.3
94,4,EDU,5,9200000,110.9
94,4,LTSS,15,9200000,109.0
94,4,PLAY,5,9200000,118.4
94,4,GIVE,5,9200000,90.4
94,4,HEALTH,5,9200000,91.3
94,4,FAMILY,5,9200000,143.7
94,5,NEC,45,9200000,95.1
94,5,FFA,5,9200000,114.7
94,5,EDU,10,9200000,100.1
94,5,LTSS,15,9200000,63.0
94,5,PLAY,5,9200000,59.1
94,5,GIVE,5,9200000,88.4
94,5,HEALTH,10,9200000,121.1
94,5,FAMILY,5,9200000,115.8
94,6,NEC,45,9200000,118.3
94,6,FFA,5,9200000,80.3
94,6,EDU,10,9200000,132.3
94,6,LTSS,15,9200000,80.7
94,6,PLAY,5,9200000,104.3
94,6,GIVE,5,9200000,99.8
94,6,HEALTH,10,9200000,96.5
94,6,FAMILY,5,9200000,126.8
94,7,NEC,45,9200000,85.9
94,7,FFA,5,9200000,73.0
94,7,EDU,10,9200000,100.4
94,7,LTSS,15,9200000,92.0
94,7,PLAY,5,9200000,167.5
94,7,GIVE,5,9200000,113.5
94,7,HEALTH,10,9200000,91.8
94,7,FAMILY,5,9200000,78.9
94,8,NEC,45,9200000,62.4
94,8,FFA,5,9200000,79.5
94,8,EDU,10,9200000,102.3
94,8,LTSS,15,9200000,128.5
94,8,PLAY,5,9200000,122.4
94,8,GIVE,5,9200000,104.6
94,8,HEALTH,10,9200000,93.5
94,8,FAMILY,5,9200000,105.4
94,9,NEC,45,9200000,89.6
94,9,FFA,15,9200000,134.4
94,9,EDU,5,9200000,96.2
94,9,LTSS,15,9200000,98.3
94,9,PLAY,5,9200000,55.7
94,9,GIVE,5,9200000,96.1
94,9,HEALTH,5,9200000,116.7
94,9,FAMILY,5,9200000,78.6
94,10,NEC,45,9200000,85.0
94,10,FFA,15,9200000,115.9
94,10,EDU,5,9200000,70.5
94,10,LTSS,15,9200000,121.2
94,10,PLAY,5,9200000,89.4
94,10,GIVE,5,9200000,92.2
94,10,HEALTH,5,9200000,77.5
94,10,FAMILY,5,9200000,107.6
94,11,NEC,45,9200000,149.2
94,11,FFA,15,9200000,115.6
94,11,EDU,5,9200000,82.7
94,11,LTSS,15,9200000,122.7
94,11,PLAY,5,9200000,93.7
94,11,GIVE,5,9200000,127.5
94,11,HEALTH,5,9200000,116.1
94,11,FAMILY,5,9200000,41.1
94,12,NEC,45,9200000,79.9
94,12,FFA,15,9200000,118.9
94,12,EDU,5,9200000,103.0
94,12,LTSS,15,9200000,79.5
94,12,PLAY,5,9200000,87.3
94,12,GIVE,5,9200000,61.9
94,12,HEALTH,5,9200000,98.2
94,12,FAMILY,5,9200000,144.2
95,1,NEC,45,13200000,116.1
95,1,FFA,20,13200000,143.8
95,1,EDU,5,13200000,117.6
95,1,LTSS,5,13200000,120.5
95,1,PLAY,15,13200000,139.5
95,1,EMERGENCY,5,13200000,107.5
95,1,FAMILY,5,13200000,96.3
95,2,NEC,45,13200000,120.7
95,2,FFA,20,13200000,129.1
95,2,EDU,5,13200000,90.4
95,2,LTSS,5,13200000,85.6
95,2,PLAY,15,13200000,102.8
95,2,EMERGENCY,5,13200000,116.6
95,2,FAMILY,5,13200000,116.0
95,3,NEC,45,13200000,71.5
95,3,FFA,20,13200000,138.2
95,3,EDU,5,13200000,87.2
95,3,LTSS,5,13200000,94.7
95,3,PLAY,15,13200000,81.9
95,3,EMERGENCY,5,13200000,154.0
95,3,FAMILY,5,13200000,104.8
95,4,NEC,45,13200000,83.0
95,4,FFA,20,13200000,117.3
95,4,EDU,5,13200000,115.4
95,4,LTSS,5,13200000,96.2
95,4,PLAY,15,13200000,116.8
95,4,EMERGENCY,5,13200000,83.5
95,4,FAMILY,5,13200000,90.1
95,5,NEC,65,13200000,59.8
95,5,FFA,10,13200000,73.5
95,5,EDU,5,13200000,136.2
95,5,LTSS,5,13200000,132.8
95,5,PLAY,5,13200000,101.3
95,5,EMERGENCY,5,13200000,133.3
95,5,DREAM,5,13200000,96.8
95,6,NEC,65,13200000,95.1
95,6,FFA,10,13200000,101.1
95,6,EDU,5,13200000,97.5
95,6,LTSS,5,13200000,95.7
95,6,PLAY,5,13200000,122.9
95,6,EMERGENCY,5,13200000,103.0
95,6,DREAM,5,13200000,114.2
95,7,NEC,65,13200000,120.6
95,7,FFA,10,13200000,107.8
95,7,EDU,5,13200000,80.6
95,7,LTSS,5,13200000,72.9
95,7,PLAY,5,13200000,103.0
95,7,EMERGENCY,5,13200000,96.6
95,7,DREAM,5,13200000,101.7
95,8,NEC,65,13200000,99.7
95,8,FFA,10,13200000,151.7
95,8,EDU,5,13200000,73.4
95,8,LTSS,5,13200000,60.2
95,8,PLAY,5,13200000,106.6
95,8,EMERGENCY,5,13200000,92.5
95,8,DREAM,5,13200000,106.3
95,9,NEC,45,13200000,111.7
95,9,FFA,15,13200000,125.7
95,9,EDU,5,13200000,69.9
95,9,LTSS,15,13200000,88.9
95,9,PLAY,5,13200000,108.6
95,9,DREAM,5,13200000,115.4
95,9,HEALTH,10,13200000,143.9
95,10,NEC,45,13200000,119.1
95,10,FFA,15,13200000,98.9
95,10,EDU,5,13200000,82.2
95,10,LTSS,15,13200000,88.7
95,10,PLAY,5,13200000,88.1
95,10,DREAM,5,13200000,113.1
95,10,HEALTH,10,13200000,105.1
95,11,NEC,45,13200000,73.5
95,11,FFA,15,13200000,91.3
95,11,EDU,5,13200000,117.6
95,11,LTSS,15,13200000,107.0
95,11,PLAY,5,13200000,111.4
95,11,DREAM,5,13200000,107.7
95,11,HEALTH,10,13200000,132.5
95,12,NEC,45,13200000,104.7
95,12,FFA,15,13200000,92.3
95,12,EDU,5,13200000,81.7
95,12,LTSS,15,13200000,105.0
95,12,PLAY,5,13200000,51.2
95,12,DREAM,5,13200000,96.3
95,12,HEALTH,10,13200000,95.9
96,1,NEC,45,19000000,72.7
96,1,FFA,15,19000000,81.4
96,1,EDU,5,19000000,116.2
96,1,LTSS,15,19000000,104.6
96,1,PLAY,5,19000000,102.0
96,1,HEALTH,5,19000000,106.1
96,1,DREAM,10,19000000,101.9
96,2,NEC,45,19000000,124.9
96,2,FFA,15,19000000,102.5
96,2,EDU,5,19000000,70.8
96,2,LTSS,15,19000000,132.6
96,2,PLAY,5,19000000,107.4
96,2,HEALTH,5,19000000,88.2
96,2,DREAM,10,19000000,74.9
96,3,NEC,45,19000000,107.9
96,3,FFA,15,19000000,97.7
96,3,EDU,5,19000000,131.5
96,3,LTSS,15,19000000,93.1
96,3,PLAY,5,19000000,83.3
96,3,HEALTH,5,19000000,117.9
96,3,DREAM,10,19000000,118.5
96,4,NEC,45,19000000,103.4
96,4,FFA,15,19000000,113.5
96,4,EDU,5,19000000,99.2
96,4,LTSS,15,19000000,104.7
96,4,PLAY,5,19000000,123.3
96,4,HEALTH,5,19000000,112.5
96,4,DREAM,10,19000000,96.6
96,5,NEC,45,19000000,127.0
96,5,FFA,15,19000000,52.7
96,5,EDU,5,19000000,141.0
96,5,LTSS,15,19000000,65.9
96,5,PLAY,5,19000000,87.5
96,5,HEALTH,5,19000000,99.2
96,5,DREAM,10,19000000,97.1
96,6,NEC,45,19000000,120.1
96,6,FFA,15,19000000,78.8
96,6,EDU,5,19000000,105.2
96,6,LTSS,15,19000000,88.4
96,6,PLAY,5,19000000,105.9
96,6,HEALTH,5,19000000,98.7
96,6,DREAM,10,19000000,101.9
96,7,NEC,45,19000000,89.0
96,7,FFA,15,19000000,89.8
96,7,EDU,5,19000000,105.7
96,7,LTSS,15,19000000,118.9
96,7,PLAY,5,19000000,88.0
96,7,HEALTH,5,19000000,82.6
96,7,DREAM,10,19000000,112.3
96,8,NEC,45,19000000,99.3
96,8,FFA,15,19000000,116.6
96,8,EDU,5,19000000,81.9
96,8,LTSS,15,19000000,64.4
96,8,PLAY,5,19000000,89.3
96,8,HEALTH,5,19000000,84.7
96,8,DREAM,10,19000000,98.4
