user_id,month,jar,percent
71,10,EDU,5
71,10,LTSS,20
71,10,PLAY,10
71,11,NEC,45
71,11,FFA,20
71,11,EDU,5
71,11,LTSS,20
71,11,PLAY,10
71,12,NEC,45
71,12,FFA,20
71,12,EDU,5
71,12,LTSS,20
71,12,PLAY,10
72,1,NEC,45
72,1,FFA,5
72,1,EDU,5
72,1,LTSS,10
72,1,PLAY,5
72,1,DREAM,10
72,1,EMERGENCY,5
72,1,FAMILY,5
72,1,HEALTH,5
72,1,GIVE,5
72,2,NEC,45
72,2,FFA,5
72,2,EDU,5
72,2,LTSS,10
72,2,PLAY,5
72,2,DREAM,10
72,2,EMERGENCY,5
72,2,FAMILY,5
72,2,HEALTH,5
72,2,GIVE,5
72,3,NEC,45
72,3,FFA,5
72,3,EDU,5
72,3,LTSS,10
72,3,PLAY,5
72,3,DREAM,10
72,3,EMERGENCY,5
72,3,FAMILY,5
72,3,HEALTH,5
72,3,GIVE,5
72,4,NEC,45
72,4,FFA,5
72,4,EDU,5
72,4,LTSS,10
72,4,PLAY,5
72,4,DREAM,10
72,4,EMERGENCY,5
72,4,FAMILY,5
72,4,HEALTH,5
72,4,GIVE,5
72,5,NEC,45
72,5,FFA,10
72,5,EDU,10
72,5,LTSS,5
72,5,PLAY,5
72,5,DREAM,5
72,5,EMERGENCY,5
72,5,FAMILY,5
72,5,HEALTH,5
72,5,GIVE,5
72,6,NEC,45
72,6,FFA,10
72,6,EDU,10
72,6,LTSS,5
72,6,PLAY,5
72,6,DREAM,5
72,6,EMERGENCY,5
72,6,FAMILY,5
72,6,HEALTH,5
72,6,GIVE,5
72,7,NEC,45
72,7,FFA,10
72,7,EDU,10
72,7,LTSS,5
72,7,PLAY,5
72,7,DREAM,5
72,7,EMERGENCY,5
72,7,FAMILY,5
72,7,HEALTH,5
72,7,GIVE,5
72,8,NEC,45
72,8,FFA,10
72,8,EDU,10
72,8,LTSS,5
72,8,PLAY,5
72,8,DREAM,5
72,8,EMERGENCY,5
72,8,FAMILY,5
72,8,HEALTH,5
72,8,GIVE,5
72,9,NEC,45
72,9,FFA,5
72,9,EDU,5
72,9,LTSS,10
72,9,PLAY,5
72,9,DREAM,10
72,9,EMERGENCY,5
72,9,FAMILY,5
72,9,HEALTH,5
72,9,GIVE,5
72,10,NEC,45
72,10,FFA,5
72,10,EDU,5
72,10,LTSS,10
72,10,PLAY,5
72,10,DREAM,10
72,10,EMERGENCY,5
72,10,FAMILY,5
72,10,HEALTH,5
72,10,GIVE,5
72,11,NEC,45
72,11,FFA,5
72,11,EDU,5
72,11,LTSS,10
72,11,PLAY,5
72,11,DREAM,10
72,11,EMERGENCY,5
72,11,FAMILY,5
72,11,HEALTH,5
72,11,GIVE,5
72,12,NEC,45
72,12,FFA,5
72,12,EDU,5
72,12,LTSS,10
72,12,PLAY,5
72,12,DREAM,10
72,12,EMERGENCY,5
72,12,FAMILY,5
72,12,HEALTH,5
72,12,GIVE,5
73,1,NEC,50
73,1,FFA,20
73,1,EDU,10
73,1,LTSS,5
73,1,PLAY,15
73,2,NEC,50
73,2,FFA,20
73,2,EDU,10
73,2,LTSS,5
73,2,PLAY,15
73,3,NEC,50
73,3,FFA,20
73,3,EDU,10
73,3,LTSS,5
73,3,PLAY,15
73,4,NEC,50
73,4,FFA,20
73,4,EDU,10
73,4,LTSS,5
73,4,PLAY,15
73,5,NEC,45
73,5,FFA,15
73,5,EDU,15
73,5,LTSS,15
73,5,PLAY,10
73,6,NEC,45
73,6,FFA,15
73,6,EDU,15
73,6,LTSS,15
73,6,PLAY,10
73,7,NEC,45
73,7,FFA,15
73,7,EDU,15
73,7,LTSS,15
73,7,PLAY,10
73,8,NEC,45
73,8,FFA,15
73,8,EDU,15
73,8,LTSS,15
73,8,PLAY,10
73,9,NEC,50
73,9,FFA,20
73,9,EDU,10
73,9,LTSS,5
73,9,PLAY,15
73,10,NEC,50
73,10,FFA,20
73,10,EDU,10
73,10,LTSS,5
73,10,PLAY,15
73,11,NEC,50
73,11,FFA,20
73,11,EDU,10
73,11,LTSS,5
73,11,PLAY,15
73,12,NEC,50
73,12,FFA,20
73,12,EDU,10
73,12,LTSS,5
73,12,PLAY,15
74,1,NEC,45
74,1,FFA,5
74,1,EDU,10
74,1,LTSS,10
74,1,PLAY,5
74,1,DREAM,5
74,1,HEALTH,5
74,1,GIVE,5
74,1,FAMILY,5
74,1,EMERGENCY,5
74,2,NEC,45
74,2,FFA,5
74,2,EDU,10
74,2,LTSS,10
74,2,PLAY,5
74,2,DREAM,5
74,2,HEALTH,5
74,2,GIVE,5
74,2,FAMILY,5
74,2,EMERGENCY,5
74,3,NEC,45
74,3,FFA,5
74,3,EDU,10
74,3,LTSS,10
74,3,PLAY,5
74,3,DREAM,5
74,3,HEALTH,5
74,3,GIVE,5
74,3,FAMILY,5
74,3,EMERGENCY,5
74,4,NEC,45
74,4,FFA,5
74,4,EDU,10
74,4,LTSS,10
74,4,PLAY,5
74,4,DREAM,5
74,4,HEALTH,5
74,4,GIVE,5
74,4,FAMILY,5
74,4,EMERGENCY,5
74,5,NEC,45
74,5,FFA,15
74,5,EDU,5
74,5,LTSS,5
74,5,PLAY,5
74,5,DREAM,5
74,5,HEALTH,5
74,5,GIVE,5
74,5,FAMILY,5
74,5,EMERGENCY,5
74,6,NEC,45
74,6,FFA,15
74,6,EDU,5
74,6,LTSS,5
74,6,PLAY,5
74,6,DREAM,5
74,6,HEALTH,5
74,6,GIVE,5
74,6,FAMILY,5
74,6,EMERGENCY,5
74,7,NEC,45
74,7,FFA,15
74,7,EDU,5
74,7,LTSS,5
74,7,PLAY,5
74,7,DREAM,5
74,7,HEALTH,5
74,7,GIVE,5
74,7,FAMILY,5
74,7,EMERGENCY,5
74,8,NEC,45
74,8,FFA,15
74,8,EDU,5
74,8,LTSS,5
74,8,PLAY,5
74,8,DREAM,5
74,8,HEALTH,5
74,8,GIVE,5
74,8,FAMILY,5
74,8,EMERGENCY,5
74,9,NEC,45
74,9,FFA,10
74,9,EDU,5
74,9,LTSS,5
74,9,PLAY,5
74,9,DREAM,5
74,9,HEALTH,10
74,9,GIVE,5
74,9,FAMILY,5
74,9,EMERGENCY,5
74,10,NEC,45
74,10,FFA,10
74,10,EDU,5
74,10,LTSS,5
74,10,PLAY,5
74,10,DREAM,5
74,10,HEALTH,10
74,10,GIVE,5
74,10,FAMILY,5
74,10,EMERGENCY,5
74,11,NEC,45
74,11,FFA,10
74,11,EDU,5
74,11,LTSS,5
74,11,PLAY,5
74,11,DREAM,5
74,11,HEALTH,10
74,11,GIVE,5
74,11,FAMILY,5
74,11,EMERGENCY,5
74,12,NEC,45
74,12,FFA,10
74,12,EDU,5
74,12,LTSS,5
74,12,PLAY,5
74,12,DREAM,5
74,12,HEALTH,10
74,12,GIVE,5
74,12,FAMILY,5
74,12,EMERGENCY,5
75,1,NEC,45
75,1,FFA,15
75,1,EDU,10
75,1,LTSS,10
75,1,PLAY,5
75,1,HEALTH,5
75,1,DREAM,5
75,1,FAMILY,5
75,2,NEC,45
75,2,FFA,15
75,2,EDU,10
75,2,LTSS,10
75,2,PLAY,5
75,2,HEALTH,5
75,2,DREAM,5
75,2,FAMILY,5
75,3,NEC,45
75,3,FFA,15
75,3,EDU,10
75,3,LTSS,10
75,3,PLAY,5
75,3,HEALTH,5
75,3,DREAM,5
75,3,FAMILY,5
75,4,NEC,45
75,4,FFA,15
75,4,EDU,10
75,4,LTSS,10
75,4,PLAY,5
75,4,HEALTH,5
75,4,DREAM,5
75,4,FAMILY,5
75,5,NEC,45
75,5,FFA,10
75,5,EDU,10
75,5,LTSS,10
75,5,PLAY,5
75,5,HEALTH,10
75,5,DREAM,5
75,5,FAMILY,5
75,6,NEC,45
75,6,FFA,10
75,6,EDU,10
75,6,LTSS,10
75,6,PLAY,5
75,6,HEALTH,10
75,6,DREAM,5
75,6,FAMILY,5
75,7,NEC,45
75,7,FFA,10
75,7,EDU,10
75,7,LTSS,10
75,7,PLAY,5
75,7,HEALTH,10
75,7,DREAM,5
75,7,FAMILY,5
75,8,NEC,45
75,8,FFA,10
75,8,EDU,10
75,8,LTSS,10
75,8,PLAY,5
75,8,HEALTH,10
75,8,DREAM,5
75,8,FAMILY,5
75,9,NEC,45
75,9,FFA,5
75,9,EDU,5
75,9,LTSS,5
75,9,PLAY,10
75,9,HEALTH,5
75,9,DREAM,15
75,9,FAMILY,10
75,10,NEC,45
75,10,FFA,5
75,10,EDU,5
75,10,LTSS,5
75,10,PLAY,10
75,10,HEALTH,5
75,10,DREAM,15
75,10,FAMILY,10
75,11,NEC,45
75,11,FFA,5
75,11,EDU,5
75,11,LTSS,5
75,11,PLAY,10
75,11,HEALTH,5
75,11,DREAM,15
75,11,FAMILY,10
75,12,NEC,45
75,12,FFA,5
75,12,EDU,5
75,12,LTSS,5
75,12,PLAY,10
75,12,HEALTH,5
75,12,DREAM,15
75,12,FAMILY,10
76,1,NEC,45
76,1,FFA,15
76,1,EDU,5
76,1,LTSS,5
76,1,PLAY,10
76,1,HEALTH,10
76,1,DREAM,5
76,1,GIVE,5
76,2,NEC,45
76,2,FFA,15
76,2,EDU,5
76,2,LTSS,5
76,2,PLAY,10
76,2,HEALTH,10
76,2,DREAM,5
76,2,GIVE,5
76,3,NEC,45
76,3,FFA,15
76,3,EDU,5
76,3,LTSS,5
76,3,PLAY,10
76,3,HEALTH,10
76,3,DREAM,5
76,3,GIVE,5
76,4,NEC,45
76,4,FFA,15
76,4,EDU,5
76,4,LTSS,5
76,4,PLAY,10
76,4,HEALTH,10
76,4,DREAM,5
76,4,GIVE,5
76,5,NEC,45
76,5,FFA,20
76,5,EDU,5
76,5,LTSS,10
76,5,PLAY,5
76,5,HEALTH,5
76,5,DREAM,5
76,5,GIVE,5
76,6,NEC,45
76,6,FFA,20
76,6,EDU,5
76,6,LTSS,10
76,6,PLAY,5
76,6,HEALTH,5
76,6,DREAM,5
76,6,GIVE,5
76,7,NEC,45
76,7,FFA,20
76,7,EDU,5
76,7,LTSS,10
76,7,PLAY,5
76,7,HEALTH,5
76,7,DREAM,5
76,7,GIVE,5
76,8,NEC,45
76,8,FFA,20
76,8,EDU,5
76,8,LTSS,10
76,8,PLAY,5
76,8,HEALTH,5
76,8,DREAM,5
76,8,GIVE,5
76,9,NEC,45
76,9,FFA,10
76,9,EDU,5
76,9,LTSS,10
76,9,PLAY,10
76,9,HEALTH,10
76,9,DREAM,5
76,9,GIVE,5
76,10,NEC,45
76,10,FFA,10
76,10,EDU,5
76,10,LTSS,10
76,10,PLAY,10
76,10,HEALTH,10
76,10,DREAM,5
76,10,GIVE,5
76,11,NEC,45
76,11,FFA,10
76,11,EDU,5
76,11,LTSS,10
76,11,PLAY,10
76,11,HEALTH,10
76,11,DREAM,5
76,11,GIVE,5
76,12,NEC,45
76,12,FFA,10
76,12,EDU,5
76,12,LTSS,10
76,12,PLAY,10
76,12,HEALTH,10
76,12,DREAM,5
76,12,GIVE,5
77,1,NEC,45
77,1,FFA,15
77,1,EDU,10
77,1,LTSS,5
77,1,PLAY,15
77,1,GIVE,5
77,1,FAMILY,5
77,2,NEC,45
77,2,FFA,15
77,2,EDU,10
77,2,LTSS,5
77,2,PLAY,15
77,2,GIVE,5
77,2,FAMILY,5
77,3,NEC,45
77,3,FFA,15
77,3,EDU,10
77,3,LTSS,5
77,3,PLAY,15
77,3,GIVE,5
77,3,FAMILY,5
77,4,NEC,45
77,4,FFA,15
77,4,EDU,10
77,4,LTSS,5
77,4,PLAY,15
77,4,GIVE,5
77,4,FAMILY,5
77,5,NEC,45
77,5,FFA,15
77,5,EDU,10
77,5,LTSS,10
77,5,PLAY,5
77,5,GIVE,10
77,5,FAMILY,5
77,6,NEC,45
77,6,FFA,15
77,6,EDU,10
77,6,LTSS,10
77,6,PLAY,5
77,6,GIVE,10
77,6,FAMILY,5
77,7,NEC,45
77,7,FFA,15
77,7,EDU,10
77,7,LTSS,10
77,7,PLAY,5
77,7,GIVE,10
77,7,FAMILY,5
77,8,NEC,45
77,8,FFA,15
77,8,EDU,10
77,8,LTSS,10
77,8,PLAY,5
77,8,GIVE,10
77,8,FAMILY,5
77,9,NEC,45
77,9,FFA,10
77,9,EDU,5
77,9,LTSS,15
77,9,PLAY,15
77,9,GIVE,5
77,9,EMERGENCY,5
77,10,NEC,45
77,10,FFA,10
77,10,EDU,5
77,10,LTSS,15
77,10,PLAY,15
77,10,GIVE,5
77,10,EMERGENCY,5
77,11,NEC,45
77,11,FFA,10
77,11,EDU,5
77,11,LTSS,15
77,11,PLAY,15
77,11,GIVE,5
77,11,EMERGENCY,5
77,12,NEC,45
77,12,FFA,10
77,12,EDU,5
77,12,LTSS,15
77,12,PLAY,15
77,12,GIVE,5
77,12,EMERGENCY,5
78,1,NEC,45
78,1,FFA,10
78,1,EDU,5
78,1,LTSS,5
78,1,PLAY,5
78,1,HEALTH,5
78,1,EMERGENCY,5
78,1,FAMILY,10
78,1,DREAM,10
78,2,NEC,45
78,2,FFA,10
78,2,EDU,5
78,2,LTSS,5
78,2,PLAY,5
78,2,HEALTH,5
78,2,EMERGENCY,5
78,2,FAMILY,10
78,2,DREAM,10
78,3,NEC,45
78,3,FFA,10
78,3,EDU,5
78,3,LTSS,5
78,3,PLAY,5
78,3,HEALTH,5
78,3,EMERGENCY,5
78,3,FAMILY,10
78,3,DREAM,10
78,4,NEC,45
78,4,FFA,10
78,4,EDU,5
78,4,LTSS,5
78,4,PLAY,5
78,4,HEALTH,5
78,4,EMERGENCY,5
78,4,FAMILY,10
78,4,DREAM,10
78,5,NEC,45
78,5,FFA,15
78,5,EDU,10
78,5,LTSS,5
78,5,PLAY,5
78,5,HEALTH,5
78,5,EMERGENCY,5
78,5,FAMILY,5
78,5,DREAM,5
78,6,NEC,45
78,6,FFA,15
78,6,EDU,10
78,6,LTSS,5
78,6,PLAY,5
78,6,HEALTH,5
78,6,EMERGENCY,5
78,6,FAMILY,5
78,6,DREAM,5
78,7,NEC,45
78,7,FFA,15
78,7,EDU,10
78,7,LTSS,5
78,7,PLAY,5
78,7,HEALTH,5
78,7,EMERGENCY,5
78,7,FAMILY,5
78,7,DREAM,5
78,8,NEC,45
78,8,FFA,15
78,8,EDU,10
78,8,LTSS,5
78,8,PLAY,5
78,8,HEALTH,5
78,8,EMERGENCY,5
78,8,FAMILY,5
78,8,DREAM,5
78,9,NEC,45
78,9,FFA,5
78,9,EDU,15
78,9,LTSS,5
78,9,PLAY,5
78,9,HEALTH,5
78,9,EMERGENCY,5
78,9,FAMILY,5
78,9,DREAM,10
78,10,NEC,45
78,10,FFA,5
78,10,EDU,15
78,10,LTSS,5
78,10,PLAY,5
78,10,HEALTH,5
78,10,EMERGENCY,5
78,10,FAMILY,5
78,10,DREAM,10
78,11,NEC,45
78,11,FFA,5
78,11,EDU,15
78,11,LTSS,5
78,11,PLAY,5
78,11,HEALTH,5
78,11,EMERGENCY,5
78,11,FAMILY,5
78,11,DREAM,10
78,12,NEC,45
78,12,FFA,5
78,12,EDU,15
78,12,LTSS,5
78,12,PLAY,5
78,12,HEALTH,5
78,12,EMERGENCY,5
78,12,FAMILY,5
78,12,DREAM,10
79,1,NEC,55
79,1,FFA,10
79,1,EDU,5
79,1,LTSS,10
79,1,PLAY,10
79,1,GIVE,5
79,1,DREAM,5
79,2,NEC,55
79,2,FFA,10
79,2,EDU,5
79,2,LTSS,10
79,2,PLAY,10
79,2,GIVE,5
79,2,DREAM,5
79,3,NEC,55
79,3,FFA,10
79,3,EDU,5
79,3,LTSS,10
79,3,PLAY,10
79,3,GIVE,5
79,3,DREAM,5
79,4,NEC,55
79,4,FFA,10
79,4,EDU,5
79,4,LTSS,10
79,4,PLAY,10
79,4,GIVE,5
79,4,DREAM,5
79,5,NEC,45
79,5,FFA,5
79,5,EDU,15
79,5,LTSS,20
79,5,PLAY,5
79,5,GIVE,5
79,5,DREAM,5
79,6,NEC,45
79,6,FFA,5
79,6,EDU,15
79,6,LTSS,20
79,6,PLAY,5
79,6,GIVE,5
79,6,DREAM,5
79,7,NEC,45
79,7,FFA,5
79,7,EDU,15
79,7,LTSS,20
79,7,PLAY,5
79,7,GIVE,5
79,7,DREAM,5
79,8,NEC,45
79,8,FFA,5
79,8,EDU,15
79,8,LTSS,20
79,8,PLAY,5
79,8,GIVE,5
79,8,DREAM,5
79,9,NEC,45
79,9,FFA,15
79,9,EDU,10
79,9,LTSS,10
79,9,PLAY,10
79,9,GIVE,5
79,9,DREAM,5
79,10,NEC,45
79,10,FFA,15
79,10,EDU,10
79,10,LTSS,10
79,10,PLAY,10
79,10,GIVE,5
79,10,DREAM,5
79,11,NEC,45
79,11,FFA,15
79,11,EDU,10
79,11,LTSS,10
79,11,PLAY,10
79,11,GIVE,5
79,11,DREAM,5
79,12,NEC,45
79,12,FFA,15
79,12,EDU,10
79,12,LTSS,10
79,12,PLAY,10
79,12,GIVE,5
79,12,DREAM,5
80,1,NEC,45
80,1,FFA,5
80,1,EDU,5
80,1,LTSS,5
80,1,PLAY,10
80,1,DREAM,5
80,1,EMERGENCY,5
80,1,GIVE,5
80,1,FAMILY,5
80,1,HEALTH,10
80,2,NEC,45
80,2,FFA,5
80,2,EDU,5
80,2,LTSS,5
80,2,PLAY,10
80,2,DREAM,5
80,2,EMERGENCY,5
80,2,GIVE,5
80,2,FAMILY,5
80,2,HEALTH,10
80,3,NEC,45
80,3,FFA,5
80,3,EDU,5
80,3,LTSS,5
80,3,PLAY,10
80,3,DREAM,5
80,3,EMERGENCY,5
80,3,GIVE,5
80,3,FAMILY,5
80,3,HEALTH,10
80,4,NEC,45
80,4,FFA,5
80,4,EDU,5
80,4,LTSS,5
80,4,PLAY,10
80,4,DREAM,5
80,4,EMERGENCY,5
80,4,GIVE,5
80,4,FAMILY,5
80,4,HEALTH,10
80,5,NEC,45
80,5,FFA,5
80,5,EDU,10
80,5,LTSS,5
80,5,PLAY,10
80,5,DREAM,5
80,5,EMERGENCY,5
80,5,GIVE,5
80,5,FAMILY,5
80,5,HEALTH,5
80,6,NEC,45
80,6,FFA,5
80,6,EDU,10
80,6,LTSS,5
80,6,PLAY,10
80,6,DREAM,5
80,6,EMERGENCY,5
80,6,GIVE,5
80,6,FAMILY,5
80,6,HEALTH,5
80,7,NEC,45
80,7,FFA,5
80,7,EDU,10
80,7,LTSS,5
80,7,PLAY,10
80,7,DREAM,5
80,7,EMERGENCY,5
80,7,GIVE,5
80,7,FAMILY,5
80,7,HEALTH,5
80,8,NEC,45
80,8,FFA,5
80,8,EDU,10
80,8,LTSS,5
80,8,PLAY,10
80,8,DREAM,5
80,8,EMERGENCY,5
80,8,GIVE,5
80,8,FAMILY,5
80,8,HEALTH,5
80,9,NEC,45
80,9,FFA,5
80,9,EDU,5
80,9,LTSS,5
80,9,PLAY,10
80,9,DREAM,5
80,9,EMERGENCY,5
80,9,GIVE,5
80,9,FAMILY,5
80,9,HEALTH,10
80,10,NEC,45
80,10,FFA,5
80,10,EDU,5
80,10,LTSS,5
80,10,PLAY,10
80,10,DREAM,5
80,10,EMERGENCY,5
80,10,GIVE,5
80,10,FAMILY,5
80,10,HEALTH,10
80,11,NEC,45
80,11,FFA,5
80,11,EDU,5
80,11,LTSS,5
80,11,PLAY,10
80,11,DREAM,5
80,11,EMERGENCY,5
80,11,GIVE,5
80,11,FAMILY,5
80,11,HEALTH,10
80,12,NEC,45
80,12,FFA,5
80,12,EDU,5
80,12,LTSS,5
80,12,PLAY,10
80,12,DREAM,5
80,12,EMERGENCY,5
80,12,GIVE,5
80,12,FAMILY,5
80,12,HEALTH,10
81,1,NEC,45
81,1,FFA,15
81,1,EDU,5
81,1,LTSS,5
81,1,PLAY,10
81,1,DREAM,5
81,1,GIVE,5
81,1,HEALTH,10
81,2,NEC,45
81,2,FFA,15
81,2,EDU,5
81,2,LTSS,5
81,2,PLAY,10
81,2,DREAM,5
81,2,GIVE,5
81,2,HEALTH,10
81,3,NEC,45
81,3,FFA,15
81,3,EDU,5
81,3,LTSS,5
81,3,PLAY,10
81,3,DREAM,5
81,3,GIVE,5
81,3,HEALTH,10
81,4,NEC,45
81,4,FFA,15
81,4,EDU,5
81,4,LTSS,5
81,4,PLAY,10
81,4,DREAM,5
81,4,GIVE,5
81,4,HEALTH,10
81,5,NEC,45
81,5,FFA,10
81,5,EDU,10
81,5,LTSS,15
81,5,PLAY,5
81,5,DREAM,5
81,5,GIVE,5
81,5,HEALTH,5
81,6,NEC,45
81,6,FFA,10
81,6,EDU,10
81,6,LTSS,15
81,6,PLAY,5
81,6,DREAM,5
81,6,GIVE,5
81,6,HEALTH,5
81,7,NEC,45
81,7,FFA,10
81,7,EDU,10
81,7,LTSS,15
81,7,PLAY,5
81,7,DREAM,5
81,7,GIVE,5
81,7,HEALTH,5
81,8,NEC,45
81,8,FFA,10
81,8,EDU,10
81,8,LTSS,15
81,8,PLAY,5
81,8,DREAM,5
81,8,GIVE,5
81,8,HEALTH,5
81,9,NEC,45
81,9,FFA,15
81,9,EDU,10
81,9,LTSS,5
81,9,PLAY,5
81,9,DREAM,10
81,9,GIVE,5
81,9,HEALTH,5
81,10,NEC,45
81,10,FFA,15
81,10,EDU,10
81,10,LTSS,5
81,10,PLAY,5
81,10,DREAM,10
81,10,GIVE,5
81,10,HEALTH,5
81,11,NEC,45
81,11,FFA,15
81,11,EDU,10
81,11,LTSS,5
81,11,PLAY,5
81,11,DREAM,10
81,11,GIVE,5
81,11,HEALTH,5
81,12,NEC,45
81,12,FFA,15
81,12,EDU,10
81,12,LTSS,5
81,12,PLAY,5
81,12,DREAM,10
81,12,GIVE,5
81,12,HEALTH,5
82,1,NEC,45
82,1,FFA,15
82,1,EDU,5
82,1,LTSS,15
82,1,PLAY,15
82,1,HEALTH,5
82,2,NEC,45
82,2,FFA,15
82,2,EDU,5
82,2,LTSS,15
82,2,PLAY,15
82,2,HEALTH,5
82,3,NEC,45
82,3,FFA,15
82,3,EDU,5
82,3,LTSS,15
82,3,PLAY,15
82,3,HEALTH,5
82,4,NEC,45
82,4,FFA,15
82,4,EDU,5
82,4,LTSS,15
82,4,PLAY,15
82,4,HEALTH,5
82,5,NEC,50
82,5,FFA,15
82,5,EDU,15
82,5,LTSS,5
82,5,PLAY,5
82,5,HEALTH,10
82,6,NEC,50
82,6,FFA,15
82,6,EDU,15
82,6,LTSS,5
82,6,PLAY,5
82,6,HEALTH,10
82,7,NEC,50
82,7,FFA,15
82,7,EDU,15
82,7,LTSS,5
82,7,PLAY,5
82,7,HEALTH,10
82,8,NEC,50
82,8,FFA,15
82,8,EDU,15
82,8,LTSS,5
82,8,PLAY,5
82,8,HEALTH,10
82,9,NEC,45
82,9,FFA,10
82,9,EDU,5
82,9,LTSS,15
82,9,PLAY,10
82,9,FAMILY,15
82,10,NEC,45
82,10,FFA,10
82,10,EDU,5
82,10,LTSS,15
82,10,PLAY,10
82,10,FAMILY,15
82,11,NEC,45
82,11,FFA,10
82,11,EDU,5
82,11,LTSS,15
82,11,PLAY,10
82,11,FAMILY,15
82,12,NEC,45
82,12,FFA,10
82,12,EDU,5
82,12,LTSS,15
82,12,PLAY,10
82,12,FAMILY,15
83,1,NEC,45
83,1,FFA,15
83,1,EDU,5
83,1,LTSS,20
83,1,PLAY,10
83,1,GIVE,5
83,2,NEC,45
83,2,FFA,15
83,2,EDU,5
83,2,LTSS,20
83,2,PLAY,10
83,2,GIVE,5
83,3,NEC,45
83,3,FFA,15
83,3,EDU,5
83,3,LTSS,20
83,3,PLAY,10
83,3,GIVE,5
83,4,NEC,45
83,4,FFA,15
83,4,EDU,5
83,4,LTSS,20
83,4,PLAY,10
83,4,GIVE,5
83,5,NEC,45
83,5,FFA,20
83,5,EDU,10
83,5,LTSS,10
83,5,PLAY,10
83,5,GIVE,5
83,6,NEC,45
83,6,FFA,20
83,6,EDU,10
83,6,LTSS,10
83,6,PLAY,10
83,6,GIVE,5
83,7,NEC,45
83,7,FFA,20
83,7,EDU,10
83,7,LTSS,10
83,7,PLAY,10
83,7,GIVE,5
83,8,NEC,45
83,8,FFA,20
83,8,EDU,10
83,8,LTSS,10
83,8,PLAY,10
83,8,GIVE,5
83,9,NEC,45
83,9,FFA,15
83,9,EDU,5
83,9,LTSS,15
83,9,PLAY,15
83,9,GIVE,5
83,10,NEC,45
83,10,FFA,15
83,10,EDU,5
83,10,LTSS,15
83,10,PLAY,15
83,10,GIVE,5
83,11,NEC,45
83,11,FFA,15
83,11,EDU,5
83,11,LTSS,15
83,11,PLAY,15
83,11,GIVE,5
83,12,NEC,45
83,12,FFA,15
83,12,EDU,5
83,12,LTSS,15
83,12,PLAY,15
83,12,GIVE,5
84,1,NEC,45
84,1,FFA,5
84,1,EDU,5
84,1,LTSS,15
84,1,PLAY,5
84,1,HEALTH,5
84,1,DREAM,5
84,1,EMERGENCY,15
84,2,NEC,45
84,2,FFA,5
84,2,EDU,5
84,2,LTSS,15
84,2,PLAY,5
84,2,HEALTH,5
84,2,DREAM,5
84,2,EMERGENCY,15
84,3,NEC,45
84,3,FFA,5
84,3,EDU,5
84,3,LTSS,15
84,3,PLAY,5
84,3,HEALTH,5
84,3,DREAM,5
84,3,EMERGENCY,15
84,4,NEC,45
84,4,FFA,5
84,4,EDU,5
84,4,LTSS,15
84,4,PLAY,5
84,4,HEALTH,5
84,4,DREAM,5
84,4,EMERGENCY,15
84,5,NEC,45
84,5,FFA,5
84,5,EDU,5
84,5,LTSS,15
84,5,PLAY,5
84,5,HEALTH,5
84,5,DREAM,15
84,5,EMERGENCY,5
84,6,NEC,45
84,6,FFA,5
84,6,EDU,5
84,6,LTSS,15
84,6,PLAY,5
84,6,HEALTH,5
84,6,DREAM,15
84,6,EMERGENCY,5
84,7,NEC,45
84,7,FFA,5
84,7,EDU,5
84,7,LTSS,15
84,7,PLAY,5
84,7,HEALTH,5
84,7,DREAM,15
84,7,EMERGENCY,5
84,8,NEC,45
84,8,FFA,5
84,8,EDU,5
84,8,LTSS,15
84,8,PLAY,5
84,8,HEALTH,5
84,8,DREAM,15
84,8,EMERGENCY,5
84,9,NEC,45
84,9,FFA,15
84,9,EDU,10
84,9,LTSS,10
84,9,PLAY,5
84,9,DREAM,5
84,9,FAMILY,5
84,9,GIVE,5
84,10,NEC,45
84,10,FFA,15
84,10,EDU,10
84,10,LTSS,10
84,10,PLAY,5
84,10,DREAM,5
84,10,FAMILY,5
84,10,GIVE,5
84,11,NEC,45
84,11,FFA,15
84,11,EDU,10
84,11,LTSS,10
84,11,PLAY,5
84,11,DREAM,5
84,11,FAMILY,5
84,11,GIVE,5
84,12,NEC,45
84,12,FFA,15
84,12,EDU,10
84,12,LTSS,10
84,12,PLAY,5
84,12,DREAM,5
84,12,FAMILY,5
84,12,GIVE,5
85,1,NEC,45
85,1,FFA,5
85,1,EDU,10
85,1,LTSS,15
85,1,PLAY,5
85,1,FAMILY,10
85,1,EMERGENCY,10
85,2,NEC,45
85,2,FFA,5
85,2,EDU,10
85,2,LTSS,15
85,2,PLAY,5
85,2,FAMILY,10
85,2,EMERGENCY,10
85,3,NEC,45
85,3,FFA,5
85,3,EDU,10
85,3,LTSS,15
85,3,PLAY,5
85,3,FAMILY,10
85,3,EMERGENCY,10
85,4,NEC,45
85,4,FFA,5
85,4,EDU,10
85,4,LTSS,15
85,4,PLAY,5
85,4,FAMILY,10
85,4,EMERGENCY,10
85,5,NEC,45
85,5,FFA,15
85,5,EDU,5
85,5,LTSS,15
85,5,PLAY,5
85,5,FAMILY,5
85,5,EMERGENCY,10
85,6,NEC,45
85,6,FFA,15
85,6,EDU,5
85,6,LTSS,15
85,6,PLAY,5
85,6,FAMILY,5
85,6,EMERGENCY,10
85,7,NEC,45
85,7,FFA,15
85,7,EDU,5
