user_id,month,jar,percent,income
99,2,FAMILY,5,16000000
99,2,EMERGENCY,5,16000000
99,2,HEALTH,5,16000000
99,2,DREAM,5,16000000
99,2,GIVE,10,16000000
99,3,NEC,45,16000000
99,3,FFA,5,16000000
99,3,EDU,10,16000000
99,3,LTSS,5,16000000
99,3,PLAY,5,16000000
99,3,FAMILY,5,16000000
99,3,EMERGENCY,5,16000000
99,3,HEALTH,5,16000000
99,3,DREAM,5,16000000
99,3,GIVE,10,16000000
99,4,NEC,45,16000000
99,4,FFA,5,16000000
99,4,EDU,10,16000000
99,4,LTSS,5,16000000
99,4,PLAY,5,16000000
99,4,FAMILY,5,16000000
99,4,EMERGENCY,5,16000000
99,4,HEALTH,5,16000000
99,4,DREAM,5,16000000
99,4,GIVE,10,16000000
99,5,NEC,45,16000000
99,5,FFA,10,16000000
99,5,EDU,5,16000000
99,5,LTSS,5,16000000
99,5,PLAY,5,16000000
99,5,FAMILY,5,16000000
99,5,EMERGENCY,5,16000000
99,5,HEALTH,5,16000000
99,5,DREAM,5,16000000
99,5,GIVE,10,16000000
99,6,NEC,45,16000000
99,6,FFA,10,16000000
99,6,EDU,5,16000000
99,6,LTSS,5,16000000
99,6,PLAY,5,16000000
99,6,FAMILY,5,16000000
99,6,EMERGENCY,5,16000000
99,6,HEALTH,5,16000000
99,6,DREAM,5,16000000
99,6,GIVE,10,16000000
99,7,NEC,45,16000000
99,7,FFA,10,16000000
99,7,EDU,5,16000000
99,7,LTSS,5,16000000
99,7,PLAY,5,16000000
99,7,FAMILY,5,16000000
99,7,EMERGENCY,5,16000000
99,7,HEALTH,5,16000000
99,7,DREAM,5,16000000
99,7,GIVE,10,16000000
99,8,NEC,45,16000000
99,8,FFA,10,16000000
99,8,EDU,5,16000000
99,8,LTSS,5,16000000
99,8,PLAY,5,16000000
99,8,FAMILY,5,16000000
99,8,EMERGENCY,5,16000000
99,8,HEALTH,5,16000000
99,8,DREAM,5,16000000
99,8,GIVE,10,16000000
99,9,NEC,45,16000000
99,9,FFA,5,16000000
99,9,EDU,5,16000000
99,9,LTSS,10,16000000
99,9,PLAY,10,16000000
99,9,FAMILY,5,16000000
99,9,EMERGENCY,5,16000000
99,9,HEALTH,5,16000000
99,9,DREAM,5,16000000
99,9,GIVE,5,16000000
99,10,NEC,45,16000000
99,10,FFA,5,16000000
99,10,EDU,5,16000000
99,10,LTSS,10,16000000
99,10,PLAY,10,16000000
99,10,FAMILY,5,16000000
99,10,EMERGENCY,5,16000000
99,10,HEALTH,5,16000000
99,10,DREAM,5,16000000
99,10,GIVE,5,16000000
99,11,NEC,45,16000000
99,11,FFA,5,16000000
99,11,EDU,5,16000000
99,11,LTSS,10,16000000
99,11,PLAY,10,16000000
99,11,FAMILY,5,16000000
99,11,EMERGENCY,5,16000000
99,11,HEALTH,5,16000000
99,11,DREAM,5,16000000
99,11,GIVE,5,16000000
99,12,NEC,45,16000000
99,12,FFA,5,16000000
99,12,EDU,5,16000000
99,12,LTSS,10,16000000
99,12,PLAY,10,16000000
99,12,FAMILY,5,16000000
99,12,EMERGENCY,5,16000000
99,12,HEALTH,5,16000000
99,12,DREAM,5,16000000
99,12,GIVE,5,16000000
100,1,NEC,50,19600000
100,1,FFA,20,19600000
100,1,EDU,15,19600000
100,1,LTSS,10,19600000
100,1,PLAY,5,19600000
100,2,NEC,50,19600000
100,2,FFA,20,19600000
100,2,EDU,15,19600000
100,2,LTSS,10,19600000
100,2,PLAY,5,19600000
100,3,NEC,50,19600000
100,3,FFA,20,19600000
100,3,EDU,15,19600000
100,3,LTSS,10,19600000
100,3,PLAY,5,19600000
100,4,NEC,50,19600000
100,4,FFA,20,19600000
100,4,EDU,15,19600000
100,4,LTSS,10,19600000
100,4,PLAY,5,19600000
100,5,NEC,45,19600000
100,5,FFA,15,19600000
100,5,EDU,10,19600000
100,5,LTSS,15,19600000
100,5,PLAY,15,19600000
100,6,NEC,45,19600000
100,6,FFA,15,19600000
100,6,EDU,10,19600000
100,6,LTSS,15,19600000
100,6,PLAY,15,19600000
100,7,NEC,45,19600000
100,7,FFA,15,19600000
100,7,EDU,10,19600000
100,7,LTSS,15,19600000
100,7,PLAY,15,19600000
100,8,NEC,45,19600000
100,8,FFA,15,19600000
100,8,EDU,10,19600000
100,8,LTSS,15,19600000
100,8,PLAY,15,19600000
100,9,NEC,55,19600000
100,9,FFA,10,19600000
100,9,EDU,10,19600000
100,9,LTSS,15,19600000
100,9,PLAY,10,19600000
100,10,NEC,55,19600000
100,10,FFA,10,19600000
100,10,EDU,10,19600000
100,10,LTSS,15,19600000
100,10,PLAY,10,19600000
100,11,NEC,55,19600000
100,11,FFA,10,19600000
100,11,EDU,10,19600000
100,11,LTSS,15,19600000
100,11,PLAY,10,19600000
100,12,NEC,55,19600000
100,12,FFA,10,19600000
100,12,EDU,10,19600000
100,12,LTSS,15,19600000
100,12,PLAY,10,19600000
101,1,NEC,50,5000000
101,1,FFA,15,5000000
101,1,EDU,5,5000000
101,1,LTSS,10,5000000
101,1,PLAY,15,5000000
101,1,DREAM,5,5000000
101,2,NEC,50,5000000
101,2,FFA,15,5000000
101,2,EDU,5,5000000
101,2,LTSS,10,5000000
101,2,PLAY,15,5000000
101,2,DREAM,5,5000000
101,3,NEC,50,5000000
101,3,FFA,15,5000000
101,3,EDU,5,5000000
101,3,LTSS,10,5000000
101,3,PLAY,15,5000000
101,3,DREAM,5,5000000
101,4,NEC,50,5000000
101,4,FFA,15,5000000
101,4,EDU,5,5000000
101,4,LTSS,10,5000000
101,4,PLAY,15,5000000
101,4,DREAM,5,5000000
101,5,NEC,45,5000000
101,5,FFA,20,5000000
101,5,EDU,5,5000000
101,5,LTSS,10,5000000
101,5,PLAY,15,5000000
101,5,DREAM,5,5000000
101,6,NEC,45,5000000
101,6,FFA,20,5000000
101,6,EDU,5,5000000
101,6,LTSS,10,5000000
101,6,PLAY,15,5000000
101,6,DREAM,5,5000000
101,7,NEC,45,5000000
101,7,FFA,20,5000000
101,7,EDU,5,5000000
101,7,LTSS,10,5000000
101,7,PLAY,15,5000000
101,7,DREAM,5,5000000
101,8,NEC,45,5000000
101,8,FFA,20,5000000
101,8,EDU,5,5000000
101,8,LTSS,10,5000000
101,8,PLAY,15,5000000
101,8,DREAM,5,5000000
101,9,NEC,45,5000000
101,9,FFA,15,5000000
101,9,EDU,5,5000000
101,9,LTSS,15,5000000
101,9,PLAY,10,5000000
101,9,DREAM,10,5000000
101,10,NEC,45,5000000
101,10,FFA,15,5000000
101,10,EDU,5,5000000
101,10,LTSS,15,5000000
101,10,PLAY,10,5000000
101,10,DREAM,10,5000000
101,11,NEC,45,5000000
101,11,FFA,15,5000000
101,11,EDU,5,5000000
101,11,LTSS,15,5000000
101,11,PLAY,10,5000000
101,11,DREAM,10,5000000
101,12,NEC,45,5000000
101,12,FFA,15,5000000
101,12,EDU,5,5000000
101,12,LTSS,15,5000000
101,12,PLAY,10,5000000
101,12,DREAM,10,5000000
102,1,NEC,45,5900000
102,1,FFA,10,5900000
102,1,EDU,5,5900000
102,1,LTSS,10,5900000
102,1,PLAY,5,5900000
102,1,EMERGENCY,5,5900000
102,1,FAMILY,5,5900000
102,1,HEALTH,5,5900000
102,1,DREAM,5,5900000
102,1,GIVE,5,5900000
102,2,NEC,45,5900000
102,2,FFA,10,5900000
102,2,EDU,5,5900000
102,2,LTSS,10,5900000
102,2,PLAY,5,5900000
102,2,EMERGENCY,5,5900000
102,2,FAMILY,5,5900000
102,2,HEALTH,5,5900000
102,2,DREAM,5,5900000
102,2,GIVE,5,5900000
102,3,NEC,45,5900000
102,3,FFA,10,5900000
102,3,EDU,5,5900000
102,3,LTSS,10,5900000
102,3,PLAY,5,5900000
102,3,EMERGENCY,5,5900000
102,3,FAMILY,5,5900000
102,3,HEALTH,5,5900000
102,3,DREAM,5,5900000
102,3,GIVE,5,5900000
102,4,NEC,45,5900000
102,4,FFA,10,5900000
102,4,EDU,5,5900000
102,4,LTSS,10,5900000
102,4,PLAY,5,5900000
102,4,EMERGENCY,5,5900000
102,4,FAMILY,5,5900000
102,4,HEALTH,5,5900000
102,4,DREAM,5,5900000
102,4,GIVE,5,5900000
102,5,NEC,45,5900000
102,5,FFA,5,5900000
102,5,EDU,5,5900000
102,5,LTSS,10,5900000
102,5,PLAY,5,5900000
102,5,EMERGENCY,10,5900000
102,5,FAMILY,5,5900000
102,5,HEALTH,5,5900000
102,5,DREAM,5,5900000
102,5,GIVE,5,5900000
102,6,NEC,45,5900000
102,6,FFA,5,5900000
102,6,EDU,5,5900000
102,6,LTSS,10,5900000
102,6,PLAY,5,5900000
102,6,EMERGENCY,10,5900000
102,6,FAMILY,5,5900000
102,6,HEALTH,5,5900000
102,6,DREAM,5,5900000
102,6,GIVE,5,5900000
102,7,NEC,45,5900000
102,7,FFA,5,5900000
102,7,EDU,5,5900000
102,7,LTSS,10,5900000
102,7,PLAY,5,5900000
102,7,EMERGENCY,10,5900000
102,7,FAMILY,5,5900000
102,7,HEALTH,5,5900000
102,7,DREAM,5,5900000
102,7,GIVE,5,5900000
102,8,NEC,45,5900000
102,8,FFA,5,5900000
102,8,EDU,5,5900000
102,8,LTSS,10,5900000
102,8,PLAY,5,5900000
102,8,EMERGENCY,10,5900000
102,8,FAMILY,5,5900000
102,8,HEALTH,5,5900000
102,8,DREAM,5,5900000
102,8,GIVE,5,5900000
102,9,NEC,45,5900000
102,9,FFA,5,5900000
102,9,EDU,5,5900000
102,9,LTSS,5,5900000
102,9,PLAY,10,5900000
102,9,EMERGENCY,5,5900000
102,9,FAMILY,10,5900000
102,9,HEALTH,5,5900000
102,9,DREAM,5,5900000
102,9,GIVE,5,5900000
102,10,NEC,45,5900000
102,10,FFA,5,5900000
102,10,EDU,5,5900000
102,10,LTSS,5,5900000
102,10,PLAY,10,5900000
102,10,EMERGENCY,5,5900000
102,10,FAMILY,10,5900000
102,10,HEALTH,5,5900000
102,10,DREAM,5,5900000
102,10,GIVE,5,5900000
102,11,NEC,45,5900000
102,11,FFA,5,5900000
102,11,EDU,5,5900000
102,11,LTSS,5,5900000
102,11,PLAY,10,5900000
102,11,EMERGENCY,5,5900000
102,11,FAMILY,10,5900000
102,11,HEALTH,5,5900000
102,11,DREAM,5,5900000
102,11,GIVE,5,5900000
102,12,NEC,45,5900000
102,12,FFA,5,5900000
102,12,EDU,5,5900000
102,12,LTSS,5,5900000
102,12,PLAY,10,5900000
102,12,EMERGENCY,5,5900000
102,12,FAMILY,10,5900000
102,12,HEALTH,5,5900000
102,12,DREAM,5,5900000
102,12,GIVE,5,5900000
103,1,NEC,45,39400000
103,1,FFA,15,39400000
103,1,EDU,15,39400000
103,1,LTSS,10,39400000
103,1,PLAY,10,39400000
103,1,GIVE,5,39400000
103,2,NEC,45,39400000
103,2,FFA,15,39400000
103,2,EDU,15,39400000
103,2,LTSS,10,39400000
103,2,PLAY,10,39400000
103,2,GIVE,5,39400000
103,3,NEC,45,39400000
103,3,FFA,15,39400000
103,3,EDU,15,39400000
103,3,LTSS,10,39400000
103,3,PLAY,10,39400000
103,3,GIVE,5,39400000
103,4,NEC,45,39400000
103,4,FFA,15,39400000
103,4,EDU,15,39400000
103,4,LTSS,10,39400000
103,4,PLAY,10,39400000
103,4,GIVE,5,39400000
103,5,NEC,45,39400000
103,5,FFA,5,39400000
103,5,EDU,5,39400000
103,5,LTSS,20,39400000
103,5,PLAY,15,39400000
103,5,GIVE,10,39400000
103,6,NEC,45,39400000
103,6,FFA,5,39400000
103,6,EDU,5,39400000
103,6,LTSS,20,39400000
103,6,PLAY,15,39400000
103,6,GIVE,10,39400000
103,7,NEC,45,39400000
103,7,FFA,5,39400000
103,7,EDU,5,39400000
103,7,LTSS,20,39400000
103,7,PLAY,15,39400000
103,7,GIVE,10,39400000
103,8,NEC,45,39400000
103,8,FFA,5,39400000
103,8,EDU,5,39400000
103,8,LTSS,20,39400000
103,8,PLAY,15,39400000
103,8,GIVE,10,39400000
103,9,NEC,45,39400000
103,9,FFA,15,39400000
103,9,EDU,10,39400000
103,9,LTSS,10,39400000
103,9,PLAY,15,39400000
103,9,GIVE,5,39400000
103,10,NEC,45,39400000
103,10,FFA,15,39400000
103,10,EDU,10,39400000
103,10,LTSS,10,39400000
103,10,PLAY,15,39400000
103,10,GIVE,5,39400000
103,11,NEC,45,39400000
103,11,FFA,15,39400000
103,11,EDU,10,39400000
103,11,LTSS,10,39400000
103,11,PLAY,15,39400000
103,11,GIVE,5,39400000
103,12,NEC,45,39400000
103,12,FFA,15,39400000
103,12,EDU,10,39400000
103,12,LTSS,10,39400000
103,12,PLAY,15,39400000
103,12,GIVE,5,39400000
104,1,NEC,45,17500000
104,1,FFA,5,17500000
104,1,EDU,5,17500000
104,1,LTSS,10,17500000
104,1,PLAY,10,17500000
104,1,EMERGENCY,5,17500000
104,1,HEALTH,10,17500000
104,1,DREAM,5,17500000
104,1,GIVE,5,17500000
104,2,NEC,45,17500000
104,2,FFA,5,17500000
104,2,EDU,5,17500000
104,2,LTSS,10,17500000
104,2,PLAY,10,17500000
104,2,EMERGENCY,5,17500000
104,2,HEALTH,10,17500000
104,2,DREAM,5,17500000
104,2,GIVE,5,17500000
104,3,NEC,45,17500000
104,3,FFA,5,17500000
104,3,EDU,5,17500000
104,3,LTSS,10,17500000
104,3,PLAY,10,17500000
104,3,EMERGENCY,5,17500000
104,3,HEALTH,10,17500000
104,3,DREAM,5,17500000
104,3,GIVE,5,17500000
104,4,NEC,45,17500000
104,4,FFA,5,17500000
104,4,EDU,5,17500000
104,4,LTSS,10,17500000
104,4,PLAY,10,17500000
104,4,EMERGENCY,5,17500000
104,4,HEALTH,10,17500000
104,4,DREAM,5,17500000
104,4,GIVE,5,17500000
104,5,NEC,45,17500000
104,5,FFA,10,17500000
104,5,EDU,10,17500000
104,5,LTSS,5,17500000
104,5,PLAY,5,17500000
104,5,EMERGENCY,5,17500000
104,5,HEALTH,5,17500000
104,5,DREAM,10,17500000
104,5,GIVE,5,17500000
104,6,NEC,45,17500000
104,6,FFA,10,17500000
104,6,EDU,10,17500000
104,6,LTSS,5,17500000
104,6,PLAY,5,17500000
104,6,EMERGENCY,5,17500000
104,6,HEALTH,5,17500000
104,6,DREAM,10,17500000
104,6,GIVE,5,17500000
104,7,NEC,45,17500000
104,7,FFA,10,17500000
104,7,EDU,10,17500000
104,7,LTSS,5,17500000
104,7,PLAY,5,17500000
104,7,EMERGENCY,5,17500000
104,7,HEALTH,5,17500000
104,7,DREAM,10,17500000
104,7,GIVE,5,17500000
104,8,NEC,45,17500000
104,8,FFA,10,17500000
104,8,EDU,10,17500000
104,8,LTSS,5,17500000
104,8,PLAY,5,17500000
104,8,EMERGENCY,5,17500000
104,8,HEALTH,5,17500000
104,8,DREAM,10,17500000
104,8,GIVE,5,17500000
104,9,NEC,45,17500000
104,9,FFA,5,17500000
104,9,EDU,5,17500000
104,9,LTSS,5,17500000
104,9,PLAY,10,17500000
104,9,EMERGENCY,5,17500000
104,9,DREAM,15,17500000
104,9,GIVE,5,17500000
104,9,FAMILY,5,17500000
104,10,NEC,45,17500000
104,10,FFA,5,17500000
104,10,EDU,5,17500000
104,10,LTSS,5,17500000
104,10,PLAY,10,17500000
104,10,EMERGENCY,5,17500000
104,10,DREAM,15,17500000
104,10,GIVE,5,17500000
104,10,FAMILY,5,17500000
104,11,NEC,45,17500000
104,11,FFA,5,17500000
104,11,EDU,5,17500000
104,11,LTSS,5,17500000
104,11,PLAY,10,17500000
104,11,EMERGENCY,5,17500000
104,11,DREAM,15,17500000
104,11,GIVE,5,17500000
104,11,FAMILY,5,17500000
104,12,NEC,45,17500000
104,12,FFA,5,17500000
104,12,EDU,5,17500000
104,12,LTSS,5,17500000
104,12,PLAY,10,17500000
104,12,EMERGENCY,5,17500000
104,12,DREAM,15,17500000
104,12,GIVE,5,17500000
104,12,FAMILY,5,17500000
105,1,NEC,45,7900000
105,1,FFA,10,7900000
105,1,EDU,5,7900000
105,1,LTSS,5,7900000
105,1,PLAY,10,7900000
105,1,EMERGENCY,5,7900000
105,1,FAMILY,5,7900000
105,1,HEALTH,5,7900000
105,1,GIVE,5,7900000
105,1,DREAM,5,7900000
105,2,NEC,45,7900000
105,2,FFA,10,7900000
105,2,EDU,5,7900000
105,2,LTSS,5,7900000
105,2,PLAY,10,7900000
105,2,EMERGENCY,5,7900000
105,2,FAMILY,5,7900000
105,2,HEALTH,5,7900000
105,2,GIVE,5,7900000
105,2,DREAM,5,7900000
105,3,NEC,45,7900000
105,3,FFA,10,7900000
105,3,EDU,5,7900000
105,3,LTSS,5,7900000
105,3,PLAY,10,7900000
105,3,EMERGENCY,5,7900000
105,3,FAMILY,5,7900000
105,3,HEALTH,5,7900000
105,3,GIVE,5,7900000
105,3,DREAM,5,7900000
105,4,NEC,45,7900000
105,4,FFA,10,7900000
105,4,EDU,5,7900000
105,4,LTSS,5,7900000
105,4,PLAY,10,7900000
105,4,EMERGENCY,5,7900000
105,4,FAMILY,5,7900000
105,4,HEALTH,5,7900000
105,4,GIVE,5,7900000
105,4,DREAM,5,7900000
105,5,NEC,45,7900000
105,5,FFA,10,7900000
105,5,EDU,5,7900000
105,5,LTSS,5,7900000
105,5,PLAY,5,7900000
105,5,EMERGENCY,5,7900000
105,5,FAMILY,10,7900000
105,5,HEALTH,5,7900000
105,5,GIVE,5,7900000
105,5,DREAM,5,7900000
105,6,NEC,45,7900000
105,6,FFA,10,7900000
105,6,EDU,5,7900000
105,6,LTSS,5,7900000
105,6,PLAY,5,7900000
105,6,EMERGENCY,5,7900000
105,6,FAMILY,10,7900000
105,6,HEALTH,5,7900000
105,6,GIVE,5,7900000
105,6,DREAM,5,7900000
105,7,NEC,45,7900000
105,7,FFA,10,7900000
105,7,EDU,5,7900000
105,7,LTSS,5,7900000
105,7,PLAY,5,7900000
105,7,EMERGENCY,5,7900000
105,7,FAMILY,10,7900000
105,7,HEALTH,5,7900000
105,7,GIVE,5,7900000
105,7,DREAM,5,7900000
105,8,NEC,45,7900000
105,8,FFA,10,7900000
105,8,EDU,5,7900000
105,8,LTSS,5,7900000
105,8,PLAY,5,7900000
105,8,EMERGENCY,5,7900000
105,8,FAMILY,10,7900000
105,8,HEALTH,5,7900000
105,8,GIVE,5,7900000
105,8,DREAM,5,7900000
105,9,NEC,45,7900000
105,9,FFA,5,7900000
105,9,EDU,10,7900000
105,9,LTSS,5,7900000
105,9,PLAY,5,7900000
105,9,EMERGENCY,5,7900000
105,9,FAMILY,5,7900000
105,9,HEALTH,5,7900000
105,9,GIVE,5,7900000
105,9,DREAM,10,7900000
105,10,NEC,45,7900000
105,10,FFA,5,7900000
105,10,EDU,10,7900000
105,10,LTSS,5,7900000
105,10,PLAY,5,7900000
105,10,EMERGENCY,5,7900000
105,10,FAMILY,5,7900000
105,10,HEALTH,5,7900000
105,10,GIVE,5,7900000
105,10,DREAM,10,7900000
105,11,NEC,45,7900000
105,11,FFA,5,7900000
105,11,EDU,10,7900000
105,11,LTSS,5,7900000
105,11,PLAY,5,7900000
105,11,EMERGENCY,5,7900000
105,11,FAMILY,5,7900000
105,11,HEALTH,5,7900000
105,11,GIVE,5,7900000
105,11,DREAM,10,7900000
105,12,NEC,45,7900000
105,12,FFA,5,7900000
105,12,EDU,10,7900000
105,12,LTSS,5,7900000
105,12,PLAY,5,7900000
105,12,EMERGENCY,5,7900000
105,12,FAMILY,5,7900000
105,12,HEALTH,5,7900000
105,12,GIVE,5,7900000
105,12,DREAM,10,7900000
106,1,NEC,50,8600000
106,1,FFA,5,8600000
106,1,EDU,15,8600000
106,1,LTSS,20,8600000
106,1,PLAY,10,8600000
106,2,NEC,50,8600000
106,2,FFA,5,8600000
106,2,EDU,15,8600000
106,2,LTSS,20,8600000
106,2,PLAY,10,8600000
106,3,NEC,50,8600000
106,3,FFA,5,8600000
106,3,EDU,15,8600000
106,3,LTSS,20,8600000
106,3,PLAY,10,8600000
106,4,NEC,50,8600000
106,4,FFA,5,8600000
106,4,EDU,15,8600000
106,4,LTSS,20,8600000
106,4,PLAY,10,8600000
106,5,NEC,45,8600000
106,5,FFA,10,8600000
106,5,EDU,10,8600000
106,5,LTSS,20,8600000
106,5,PLAY,15,8600000
106,6,NEC,45,8600000
106,6,FFA,10,8600000
106,6,EDU,10,8600000
106,6,LTSS,20,8600000
106,6,PLAY,15,8600000
106,7,NEC,45,8600000
106,7,FFA,10,8600000
106,7,EDU,10,8600000
106,7,LTSS,20,8600000
106,7,PLAY,15,8600000
106,8,NEC,45,8600000
106,8,FFA,10,8600000
106,8,EDU,10,8600000
106,8,LTSS,20,8600000
106,8,PLAY,15,8600000
106,9,NEC,60,8600000
106,9,FFA,20,8600000
106,9,EDU,5,8600000
106,9,LTSS,10,8600000
106,9,PLAY,5,8600000
106,10,NEC,60,8600000
106,10,FFA,20,8600000
106,10,EDU,5,8600000
106,10,LTSS,10,8600000
106,10,PLAY,5,8600000
106,11,NEC,60,8600000
106,11,FFA,20,8600000
106,11,EDU,5,8600000
106,11,LTSS,10,8600000
106,11,PLAY,5,8600000
106,12,NEC,60,8600000
106,12,FFA,20,8600000
106,12,EDU,5,8600000
106,12,LTSS,10,8600000
106,12,PLAY,5,8600000
107,1,NEC,45,70400000
107,1,FFA,5,70400000
107,1,EDU,15,70400000
107,1,LTSS,5,70400000
107,1,PLAY,10,70400000
107,1,HEALTH,5,70400000
107,1,EMERGENCY,15,70400000
107,2,NEC,45,70400000
107,2,FFA,5,70400000
107,2,EDU,15,70400000
107,2,LTSS,5,70400000
107,2,PLAY,10,70400000
107,2,HEALTH,5,70400000
107,2,EMERGENCY,15,70400000
107,3,NEC,45,70400000
107,3,FFA,5,70400000
107,3,EDU,15,70400000
107,3,LTSS,5,70400000
107,3,PLAY,10,70400000
107,3,HEALTH,5,70400000
107,3,EMERGENCY,15,70400000
107,4,NEC,45,70400000
107,4,FFA,5,70400000
107,4,EDU,15,70400000
107,4,LTSS,5,70400000
107,4,PLAY,10,70400000
107,4,HEALTH,5,70400000
107,4,EMERGENCY,15,70400000
107,5,NEC,45,70400000
107,5,FFA,15,70400000
107,5,EDU,10,70400000
107,5,LTSS,15,70400000
107,5,PLAY,5,70400000
107,5,HEALTH,5,70400000
107,5,EMERGENCY,5,70400000
107,6,NEC,45,70400000
107,6,FFA,15,70400000
107,6,EDU,10,70400000
107,6,LTSS,15,70400000
107,6,PLAY,5,70400000
107,6,HEALTH,5,70400000
107,6,EMERGENCY,5,70400000
107,7,NEC,45,70400000
107,7,FFA,15,70400000
107,7,EDU,10,70400000
107,7,LTSS,15,70400000
107,7,PLAY,5,70400000
107,7,HEALTH,5,70400000
107,7,EMERGENCY,5,70400000
107,8,NEC,45,70400000
107,8,FFA,15,70400000
107,8,EDU,10,70400000
107,8,LTSS,15,70400000
107,8,PLAY,5,70400000
107,8,HEALTH,5,70400000
107,8,EMERGENCY,5,70400000
107,9,NEC,50,70400000
107,9,FFA,20,70400000
107,9,EDU,5,70400000
107,9,LTSS,10,70400000
107,9,PLAY,5,70400000
107,9,HEALTH,5,70400000
107,9,DREAM,5,70400000
107,10,NEC,50,70400000
107,10,FFA,20,70400000
107,10,EDU,5,70400000
107,10,LTSS,10,70400000
107,10,PLAY,5,70400000
107,10,HEALTH,5,70400000
107,10,DREAM,5,70400000
107,11,NEC,50,70400000
107,11,FFA,20,70400000
107,11,EDU,5,70400000
107,11,LTSS,10,70400000
107,11,PLAY,5,70400000
107,11,HEALTH,5,70400000
107,11,DREAM,5,70400000
107,12,NEC,50,70400000
107,12,FFA,20,70400000
107,12,EDU,5,70400000
107,12,LTSS,10,70400000
107,12,PLAY,5,70400000
107,12,HEALTH,5,70400000
107,12,DREAM,5,70400000
108,1,NEC,45,42600000
108,1,FFA,20,42600000
108,1,EDU,15,42600000
108,1,LTSS,10,42600000
108,1,PLAY,5,42600000
108,1,HEALTH,5,42600000
108,2,NEC,45,42600000
108,2,FFA,20,42600000
108,2,EDU,15,42600000
108,2,LTSS,10,42600000
108,2,PLAY,5,42600000
108,2,HEALTH,5,42600000
108,3,NEC,45,42600000
108,3,FFA,20,42600000
108,3,EDU,15,42600000
108,3,LTSS,10,42600000
108,3,PLAY,5,42600000
108,3,HEALTH,5,42600000
108,4,NEC,45,42600000
108,4,FFA,20,42600000
108,4,EDU,15,42600000
108,4,LTSS,10,42600000
108,4,PLAY,5,42600000
108,4,HEALTH,5,42600000
108,5,NEC,45,42600000
108,5,FFA,20,42600000
108,5,EDU,5,42600000
108,5,LTSS,5,42600000
108,5,PLAY,15,42600000
108,5,HEALTH,10,42600000
108,6,NEC,45,42600000
108,6,FFA,20,42600000
108,6,EDU,5,42600000
108,6,LTSS,5,42600000
108,6,PLAY,15,42600000
108,6,HEALTH,10,42600000
108,7,NEC,45,42600000
108,7,FFA,20,42600000
108,7,EDU,5,42600000
108,7,LTSS,5,42600000
108,7,PLAY,15,42600000
108,7,HEALTH,10,42600000
108,8,NEC,45,42600000
108,8,FFA,20,42600000
108,8,EDU,5,42600000
108,8,LTSS,5,42600000
108,8,PLAY,15,42600000
108,8,HEALTH,10,42600000
108,9,NEC,45,42600000
108,9,FFA,15,42600000
108,9,EDU,15,42600000
108,9,LTSS,10,42600000
108,9,PLAY,5,42600000
108,9,HEALTH,10,42600000
108,10,NEC,45,42600000
108,10,FFA,15,42600000
108,10,EDU,15,42600000
108,10,LTSS,10,42600000
108,10,PLAY,5,42600000
108,10,HEALTH,10,42600000
108,11,NEC,45,42600000
108,11,FFA,15,42600000
108,11,EDU,15,42600000
108,11,LTSS,10,42600000
108,11,PLAY,5,42600000
108,11,HEALTH,10,42600000
108,12,NEC,45,42600000
108,12,FFA,15,42600000
108,12,EDU,15,42600000
108,12,LTSS,10,42600000
108,12,PLAY,5,42600000
108,12,HEALTH,10,42600000
109,1,NEC,55,19700000
109,1,FFA,10,19700000
109,1,EDU,5,19700000
109,1,LTSS,15,19700000
109,1,PLAY,10,19700000
109,1,DREAM,5,19700000
109,2,NEC,55,19700000
109,2,FFA,10,19700000
109,2,EDU,5,19700000
109,2,LTSS,15,19700000
109,2,PLAY,10,19700000
109,2,DREAM,5,19700000
109,3,NEC,55,19700000
109,3,FFA,10,19700000
109,3,EDU,5,19700000
109,3,LTSS,15,19700000
109,3,PLAY,10,19700000
109,3,DREAM,5,19700000
109,4,NEC,55,19700000
109,4,FFA,10,19700000
109,4,EDU,5,19700000
109,4,LTSS,15,19700000
109,4,PLAY,10,19700000
109,4,DREAM,5,19700000
109,5,NEC,50,19700000
109,5,FFA,15,19700000
109,5,EDU,5,19700000
109,5,LTSS,5,19700000
109,5,PLAY,10,19700000
109,5,DREAM,15,19700000
109,6,NEC,50,19700000
109,6,FFA,15,19700000
109,6,EDU,5,19700000
109,6,LTSS,5,19700000
109,6,PLAY,10,19700000
109,6,DREAM,15,19700000
109,7,NEC,50,19700000
109,7,FFA,15,19700000
109,7,EDU,5,19700000
109,7,LTSS,5,19700000
109,7,PLAY,10,19700000
109,7,DREAM,15,19700000
109,8,NEC,50,19700000
109,8,FFA,15,19700000
109,8,EDU,5,19700000
109,8,LTSS,5,19700000
109,8,PLAY,10,19700000
109,8,DREAM,15,19700000
109,9,NEC,55,19700000
109,9,FFA,5,19700000
109,9,EDU,15,19700000
109,9,LTSS,15,19700000
109,9,PLAY,5,19700000
109,9,DREAM,5,19700000
109,10,NEC,55,19700000
109,10,FFA,5,19700000
109,10,EDU,15,19700000
109,10,LTSS,15,19700000
109,10,PLAY,5,19700000
109,10,DREAM,5,19700000
109,11,NEC,55,19700000
109,11,FFA,5,19700000
109,11,EDU,15,19700000
109,11,LTSS,15,19700000
109,11,PLAY,5,19700000
109,11,DREAM,5,19700000
109,12,NEC,55,19700000
